"RelativePath","Subjects","OriginalSha256","PlannedSha256","KnowledgeMappings","SourceCollapses","MovedToPoints","Deduplicated"
"_待确认\27_张宇36讲\03 - 概统\01 - 第1讲 随机事件和概率\1-MCQ\L27-Q07.md","PS","523266dc2538ee9ff60e1e78c43674e676f24939ac031711920e89c0e820f9d3","92f7fe25b2889c7e889bcc80d1e3677ad153b611567d5dcd9061ee37c8cb402d","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\01 - 第1讲 随机事件和概率\1-MCQ\L27-Q08.md","PS","84247c28fa5e4aefc841cc69afc8968dfb03a349b18b36ea660a2786669fd41f","f529e1f55ee3c96656d0a0a69c1f45d55983f67b0aab4d71a1b1c394ec2a3058","1","1","1","0"
"_待确认\27_张宇36讲\03 - 概统\01 - 第1讲 随机事件和概率\1-MCQ\L27-Q09.md","PS","61d07ec256d9433e04b30dcdbfb6e00cfd56190ce8db843fee26bda0163e250e","605c2fd92ff0d3e72b3909cd7315a5cf901883cb16b026a575078fe8fdde8e92","1","1","1","1"
"_待确认\27_张宇36讲\03 - 概统\01 - 第1讲 随机事件和概率\1-MCQ\L27-Q10.md","PS","304a20ed81ca02d99649de71672bd8792f3a2fcc6ea599dbe10ebad8305ac0ab","71869fef98dd432ec15ad22a10fe6552465ddb52ba31e1020be22240bf08a5d2","0","1","1","0"
"_待确认\27_张宇36讲\03 - 概统\01 - 第1讲 随机事件和概率\2-FIB\L27-Q01.md","PS","7a59106733748d26d5d8373c5dffa01f30ad110f1680247bb40bed181a62b895","4f099b4600c8beb5320d4657926d46edeee1080a3f919d29ff39492508cf8494","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\01 - 第1讲 随机事件和概率\2-FIB\L27-Q03.md","PS","7cc64a0ade4cf30d1b143fb4d84b84932343aeb52b55974f6d1782b39cad1534","3521a09e66064e56f9d96a9726eda405f0626547716dbcbedacfe6272314bb24","2","1","0","1"
"_待确认\27_张宇36讲\03 - 概统\01 - 第1讲 随机事件和概率\2-FIB\L27-Q06.md","PS","bcb0b653dfb8c9b6138b7ac4f8f853738a9918b5394b5be747a4dc031baa427d","4df2db9939588ac700c2c4cd79ec62e7febd355152d3d59eb276d3978f99d023","1","1","1","0"
"_待确认\27_张宇36讲\03 - 概统\01 - 第1讲 随机事件和概率\3-FRQ\L27-Q04.md","PS","2df0bd5ed41d4717498a3001dfe82b1ff3030f51e8d6f1b22bec5fd55ac05db2","c9eee1f54aee3bc822dea317f4e00c96a694ed3978e620856f190e019e45bd4a","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\01 - 第1讲 随机事件和概率\3-FRQ\L27-Q05.md","PS","af6f242e38fba362a75cddb25b573c8a1f779f5e506118544a2a942f1820b46a","0f20814147ae04c34ed003467540a53e31cba3af4fa2d3a83ccf8c42be88d4a6","4","1","0","3"
"_待确认\27_张宇36讲\03 - 概统\02 - 第2讲 一维随机变量及其分布\1-MCQ\L28-Q01.md","PS","9c219554864839794eee0e7947889b10a121cc703855f184e5fd9a6be95d5dfe","b71c4babfcc5a4cef0f58993ed790247bf6d411a7ee47529663b8c8b4d468678","1","1","1","1"
"_待确认\27_张宇36讲\03 - 概统\02 - 第2讲 一维随机变量及其分布\1-MCQ\L28-Q05.md","PS","17be97146f2e1043758cfb8f38395359951bbdce678ef44fedea33f453afaa1d","2126154c0bbc4ed3dc10ac18dbc0b875c4586463aed04d65f1379bd294631ad0","1","1","1","0"
"_待确认\27_张宇36讲\03 - 概统\02 - 第2讲 一维随机变量及其分布\1-MCQ\L28-Q06.md","PS","9331489df98ce6ac531889084b1ef49b14c031bde09821313decd2028e18af79","509e549baaa100d155ec7f33652ee3a3140c41381f299e9e746b0d0a61e45092","0","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\02 - 第2讲 一维随机变量及其分布\1-MCQ\L28-Q07.md","PS","ceed854b28d2af81930c679b98d4738b7b8eec2d7ec0bc82b8569a8b3280ba6c","15c49ae26c419dad7eb7366fc218c892931fe979da1746e5f50c1db9bbe74f49","0","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\02 - 第2讲 一维随机变量及其分布\1-MCQ\L28-Q09.md","PS","160732c627742d79e80a321c10723d4d5cde71a02f5ec980fe2bf472a240c9e9","72f488ceff4ec3aa55155a44ba45774af733f1d63ba3b32bc2ccc57021111689","2","1","0","1"
"_待确认\27_张宇36讲\03 - 概统\02 - 第2讲 一维随机变量及其分布\1-MCQ\L28-Q10.md","PS","f290df47cde6be9f16e320612137f268074f186708ecd0e911b6b01d37b3b32a","a13c0f37ec3176b1191d22b0bb03ce5de570bed0141bf110139944fc87582079","1","1","0","1"
"_待确认\27_张宇36讲\03 - 概统\02 - 第2讲 一维随机变量及其分布\2-FIB\L28-Q02.md","PS","cf14bdc2c392ce4bc3a13ba85df5810c00164cb79228ef3d937a7e7d8026481e","b52b646a24356d00479867fd578a376a21380d943245c7b2d8515ffe8b701d6a","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\02 - 第2讲 一维随机变量及其分布\2-FIB\L28-Q08.md","PS","39b6c8f61fc2ae8c5da67d8060e0fa1b86dee5a09a699c19cd42352fdf1cea68","d764b4b5b6a0bea5f6f30c56eca5a46154f6a2218146eb6f864082d198fb9295","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\02 - 第2讲 一维随机变量及其分布\3-FRQ\L28-Q03.md","PS","e2819f65986170cd7cd4e134f715cd0d24697cc866366a373cef3c7bc82699af","e2984cae65aa9876cea9b7298eda7ccc96628a0258b8769336304fd98bfb746d","2","1","0","1"
"_待确认\27_张宇36讲\03 - 概统\02 - 第2讲 一维随机变量及其分布\3-FRQ\L28-Q04.md","PS","08d011d84aa4cbf85af74b1da21b48659c847c03909c1f5f471714685c181eaa","3df39197e0b67c89faea28542b7bf14e49b7ca58973cf8c7f68bf0c02d256dab","3","1","0","1"
"_待确认\27_张宇36讲\03 - 概统\02 - 第2讲 一维随机变量及其分布\3-FRQ\L28-Q11.md","PS","d553c48c02a1d12f0c18bbf888ba80cdce51bb590c7ca4031defd9b249127d79","1e29ffb9a4e54b55b502d3361b98f814141884b3a5f636e21c993269fd09f16e","0","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\02 - 第2讲 一维随机变量及其分布\3-FRQ\L28-Q12.md","PS","53a05a3fb84702cdaae058ff2f079bd827d4052f640300db2d8f90ba407db9cf","7a32392b0569f0b166e31d889d1c72d20c82902decf1977680203dc57ef83f31","0","1","1","0"
"_待确认\27_张宇36讲\03 - 概统\03 - 第3讲 一维随机变量函数的分布\2-FIB\L29-Q01.md","PS","02d090b847912d7ab33d2480cea5a2dbe8b3fc1f5006f04244a19a3d26b5ace1","82de35fa41cccf4d5745165b344e452efcb4e5be85ec5ff14fdda9ed4f0da175","1","1","2","0"
"_待确认\27_张宇36讲\03 - 概统\03 - 第3讲 一维随机变量函数的分布\2-FIB\L29-Q03.md","PS","590fb1c93bd324e5ad1d6f07a0af24da23c907a518c10b7bca4671eea7ca9265","b6a0f0015ed6e0a5936fbfe16f8c2815f41b20a63e37747204b68e9aee365fa4","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\03 - 第3讲 一维随机变量函数的分布\2-FIB\L29-Q05.md","PS","39ae4ce235c59a3fd372f818501f103a83f49887eea541c002adedd877efb155","3cc8f689aa48ee86db52283633acaf952b598fd9af0d5eb1b478aff27d2aeb0c","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\03 - 第3讲 一维随机变量函数的分布\3-FRQ\L29-Q02.md","PS","ac923d24ab59aec987bec3bb2f54c71de97a30afcc2fd33cbd369702a0a9cb1a","ad6b366c0575f1e478932cee1e908f0cc2b5febe64af4c0c3ad9da6a8c185e89","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\03 - 第3讲 一维随机变量函数的分布\3-FRQ\L29-Q04.md","PS","6b25ffc02771b9efe8162d1cd6b52586df8f6ce05cadf5d9cbbef148b53325d9","030e4473ec77b13bada83d953f1810f3ca89f56b225fb18f8eeb1670ec22f38d","2","1","0","1"
"_待确认\27_张宇36讲\03 - 概统\03 - 第3讲 一维随机变量函数的分布\3-FRQ\L29-Q06.md","PS","aec8a1e98a1c3e1ddbfaa1859cd295175ef03cf4c95c21b701051abcfbbd5135","a0a158d37113ecffa676d98f394c7ef105787adc8103f7f4833e64dbee0a3cc2","2","1","0","1"
"_待确认\27_张宇36讲\03 - 概统\04 - 第4讲 多维随机变量及其分布\1-MCQ\L30-Q01.md","PS","e3ed050af63f4c47b4f0d612d981ec280423a96a6c0c3ff8456041878021d953","a09adb6be431927ecf3d2300094fcb3afbb52ecf79a6bc6e4e1203e6352ebf6c","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\04 - 第4讲 多维随机变量及其分布\1-MCQ\L30-Q02.md","PS","4b803055ab21da4656111a05b6d8c1659aa6deee483b0a459a4ed66b8e6f4fa3","8819aae44f905335b298690c76ccb4cae3c18968c3e4e90f1b76049363e91dd9","3","1","0","1"
"_待确认\27_张宇36讲\03 - 概统\04 - 第4讲 多维随机变量及其分布\2-FIB\L30-Q04.md","PS","92fa2a6746262334fcbd8414ba5843aa17473dc9158dfa20e712633bebb4f0b9","acde9bf0309e8641b191cc1feb52b3440eb62672a0d0026610784b2f143067f3","0","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\04 - 第4讲 多维随机变量及其分布\3-FRQ\L30-Q03.md","PS","9e589f3433de1a0d4c76f5ffb6df4060e3d9435e44fe5ced13c3f977452326ad","48337e9987cfda1392f6e5de92bf86c38ec4933e5922a20d16de196d09ea91b1","3","1","0","1"
"_待确认\27_张宇36讲\03 - 概统\05 - 第5讲 多维随机变量函数的分布\1-MCQ\L31-Q01.md","PS","c5c6621c55665849a65c7f30b14a27e392c43714c87f4aa803878eea8d350ea0","daa4d1fdb78b4ac3ed1cd7a8a64acfecf8866b818d58187ad24649cf7ff53e54","1","1","1","0"
"_待确认\27_张宇36讲\03 - 概统\05 - 第5讲 多维随机变量函数的分布\1-MCQ\L31-Q02.md","PS","b4bda64ef56569f8fcf46aa56f3b1a85a5b53e96a57721eb5573b0ded90b4b47","e7e94f071a2f0d01cbc4d86dae5f553f6b21d7ed6dd5d7aa47455af693a289c6","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\05 - 第5讲 多维随机变量函数的分布\1-MCQ\L31-Q05.md","PS","246267a90288fc7f6d3c045ebdd79134173801ec3207a10dfca3c8f87f3a342b","f9bed861785a7af1da11019daf0262cd59a71f13b07a1d957886f14e2d85e738","0","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\05 - 第5讲 多维随机变量函数的分布\3-FRQ\L31-Q03.md","PS","bbefc939abba1fe4abb0400481e91cce9dd4d177a2a4f3ce0dd83b1da955eade","dd9ffd537797925fb442833a514d4bd9ca51a35fcc9213228f1e89181990195d","2","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\05 - 第5讲 多维随机变量函数的分布\3-FRQ\L31-Q04.md","PS","a7db5fa45f19c389df63abc332c013dc2186a619dce6038cfe6199199f46fc30","499b9862fb4118d202e5160b79d22f3a13865b45a970b187460ae75d43eec316","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\05 - 第5讲 多维随机变量函数的分布\3-FRQ\L31-Q06.md","PS","7bba923710b61f1be98e01bb06423412933b3b90d02eb08ba3456fc47a4d5d01","e209d6ca0a9d01e490738f3825a8a0bb88fdcf0fc6261b00a0f682c4e824d020","3","1","0","1"
"_待确认\27_张宇36讲\03 - 概统\05 - 第5讲 多维随机变量函数的分布\3-FRQ\L31-Q07.md","PS","bd46de93aa3ff79c50e057a8b850bcdd449f276fb2acc5769e6ec90e1852d475","fe33d47387ac9b58f6bef98395216f8bcab02ce5f33ea8c7c1ed432c2de215f2","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\05 - 第5讲 多维随机变量函数的分布\3-FRQ\L31-Q08.md","PS","cb0ea323a0133412116067daca41003b9520bf9e488e3f7f04928f918ea2bab0","6cafb08f4be42b390efd8375846cbd3a9178f846da0668d7f18573146464169b","3","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\05 - 第5讲 多维随机变量函数的分布\3-FRQ\L31-Q09.md","PS","c57a9338f6f0b5c108ff5e4c2762bc9b94a25eadf757a166dd38bd65ed6f07b9","6cce9b72128ee85f7ed7705d0a14936f445c19a0900cf9867216544743f52504","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\06 - 第6讲 数字特征\1-MCQ\L32-Q06.md","PS","df3e6c99c47307720158594a0d0fdea999526f9bd03e42b0bc9117db4a380284","42741bf6da63cf95d82b4b08501b873fa0920903d2c8c50394ce98268a479a52","2","1","2","0"
"_待确认\27_张宇36讲\03 - 概统\06 - 第6讲 数字特征\1-MCQ\L32-Q07.md","PS","8a12729c43682088c7f506a9c8a5829aaf109cf2eb57c682a7be34cec9a85a14","f5d1c05c6c0cb14f30a1b764441b49c336c98c5c9d386c2e90fb2931a9638b52","4","1","0","2"
"_待确认\27_张宇36讲\03 - 概统\06 - 第6讲 数字特征\1-MCQ\L32-Q08.md","PS","cb14c128025cd1907d9735e6b39f31f92579014fb2ff14bf5435f05028c3e974","2d1b3186d01b48831b1f99538dbe8e1f56d5af653e028d4db5f06fba02bad60f","4","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\06 - 第6讲 数字特征\1-MCQ\L32-Q09.md","PS","271dd4850e56e1eb9ca8fc05b614e12d9a378ed21a98d71cb6f85c573e1e5172","caefc1fe7557657be70cca0aff0c18cf468df05af0ab03f5e47e6ebe3a1471b5","4","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\06 - 第6讲 数字特征\2-FIB\L32-Q03.md","PS","6899f22849c448f7fe2e7aeaf81c56d0f1bae59dd5927395714b67bce0044a5d","db0af68b262281af3bbeac066b399aa7b32535961fbbecfd443239d2b58db533","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\06 - 第6讲 数字特征\2-FIB\L32-Q04.md","PS","80a8422f203088e5fc9199d97b0c32a41e750e1c20b75ca6097af24baee28c4b","39d9341d232a13d00134dc72b54315974c12f0a5139f88d71789dc5591a62036","1","1","2","0"
"_待确认\27_张宇36讲\03 - 概统\06 - 第6讲 数字特征\2-FIB\L32-Q05.md","PS","dedd4b1757e72b73f2531066768a6c94f8f48adbd41a30bd0b571e2319b56370","70f33570e08ce933011edce832fbf819f522c879523312efaf8762176dd01be5","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\06 - 第6讲 数字特征\3-FRQ\L32-Q01.md","PS","c850f538de7147a1db00a46ca6326bb6f003fa26ec72d354ac48982dd9a76644","cd51910fb53186b4db57a08d3e1190816c3b7bd6d97173b9708e0725b0eb2307","2","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\06 - 第6讲 数字特征\3-FRQ\L32-Q02.md","PS","f306b2e0dae2a789fadf63a67420c3e251176b2ecb932c30a9be3f7552b6baa0","078c8f5c5eb7ab52f65bb2f48bc67f1e9ee7eb5da10276c65140a622abf4b119","1","1","1","0"
"_待确认\27_张宇36讲\03 - 概统\06 - 第6讲 数字特征\3-FRQ\L32-Q10.md","PS","8a28297e08c56bc0f69b5b7840e41a75bfc4e098bac0cf6a713e86cab94a8586","05f77992c6d6aff887ff429eac7bc4bd16a146d514f2c6cd8975e686caa3c6b1","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\07 - 第7讲 大数定律与中心极限定理\1-MCQ\L33-Q02.md","PS","7c29dd16a7af3f329310ce610bd14258251421aa5408bcf1353a06d200351704","723f6db6c20066db9e70a7c53fa69beade6befa90570a5f11ab6394af3cc3c32","2","1","1","1"
"_待确认\27_张宇36讲\03 - 概统\07 - 第7讲 大数定律与中心极限定理\1-MCQ\L33-Q03.md","PS","311080c8a1a3c893eb524989dfede20c3e599b48e8cc04e2c3ad26e92e1a3cb8","5d1d828e66ac58862df1d16e6377cf1967babb312528832a30788bccb1404ad6","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\07 - 第7讲 大数定律与中心极限定理\3-FRQ\L33-Q01.md","PS","254c08ff0bd461dcf74a026ee590ddec434cca4839fddf098fabbde5d7efe0d3","32468d7319a3b2166583fc910dd44b46442549866742ada9e80b15ea70506851","3","1","1","0"
"_待确认\27_张宇36讲\03 - 概统\08 - 第8讲 统计量及其分布\1-MCQ\L34-Q01.md","PS","45a81d183ed4515c82f1c1185cc00d51215174f72e287411b1c22ce6d0081823","9f721577247ad3f50800d43bcf5c040e4cc2f58d3e9fdb5cac5fa9ee2b7103ba","2","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\08 - 第8讲 统计量及其分布\1-MCQ\L34-Q03.md","PS","1a203953aa6c49d04553f6037e41aa6ea8e44894c0c19f83a42c954e3b3fe90b","6c7359c143d3303f230c1bc63cff83a264c1a9b7af22c4cd90ba8284da57e1b6","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\08 - 第8讲 统计量及其分布\1-MCQ\L34-Q04.md","PS","0ae77f3d4e5c77ce33d8d9c06019bed0570d1ba484ccaf85e006d5bf1e6b1219","4b0bba7e494a905368cdeed3452d143174034f990bbce4f5c5230f418cc08724","3","1","0","2"
"_待确认\27_张宇36讲\03 - 概统\08 - 第8讲 统计量及其分布\1-MCQ\L34-Q05.md","PS","146884397a70d10094c41b858963b258d750f60177f9ae78a9d0301e868fceee","de4ba4d27d8b6f1e96ecb7b7d6e494fbb0dbf669b34413fba63f9ff0ecfc4cd5","3","1","0","2"
"_待确认\27_张宇36讲\03 - 概统\08 - 第8讲 统计量及其分布\2-FIB\L34-Q02.md","PS","ed8897f903a51f8a83445079cea1972b2493b38f73074d2c88314833e8f7532c","34910fd2a04fdfc5bb53b03fffc85cc41fa074128d3699bebad2a259162484a2","3","1","0","1"
"_待确认\27_张宇36讲\03 - 概统\09 - 第9讲 参数估计与假设检验\1-MCQ\L35-Q04.md","PS","0407c3f568aefeabd7b13c3bbc50932449e75848e4c1a8d0c9245121534ab74f","0d2c951d72e254ff73b86212f5527a1d679900325dc93f58bd5df9147d10feab","1","1","1","1"
"_待确认\27_张宇36讲\03 - 概统\09 - 第9讲 参数估计与假设检验\1-MCQ\L35-Q09.md","PS","a8c7195385707e51b76d95ec9c44ee5a78a907a5ab05913a54380744b84525b2","598c4c78c018d1ebb70d2b3b44695807d5e5a5e3b3881157f2c7f0e82919f21b","1","1","1","1"
"_待确认\27_张宇36讲\03 - 概统\09 - 第9讲 参数估计与假设检验\1-MCQ\L35-Q10.md","PS","f5c3b5f6f2144f6fffe47ec03bcbbdecd546cbe9f57cb8bf4040e17a29a204ef","568feaac0a18d391fe48e91c845b85d46bae339de399f408e22242810e6f8057","3","1","0","1"
"_待确认\27_张宇36讲\03 - 概统\09 - 第9讲 参数估计与假设检验\1-MCQ\L35-Q11.md","PS","2f324cfd1584603734751e3936eed857b8753b5f5ee3857a587e792739679b93","7a92368a7e4eaa44a60f77cd7abb321bc8660a44b535578fab73ae8c7bf437e2","3","1","0","2"
"_待确认\27_张宇36讲\03 - 概统\09 - 第9讲 参数估计与假设检验\1-MCQ\L35-Q12.md","PS","cb5f21c182af49642f36bfd136e8d88ba7a259a2dafb22b664d16505997e84c7","839330adef85fa171205b65f5c54d37c95eb8fcf00d84632de2db14d8ac56278","2","1","0","1"
"_待确认\27_张宇36讲\03 - 概统\09 - 第9讲 参数估计与假设检验\2-FIB\L35-Q01.md","PS","31ef6ddb13b927a7dc36ba9d8c2a05e7e269512666a4339a1afc0ed51ba34909","34c48b1edb55cb35b4279f92cd0cac95147d8f9397156cc9baefdce3f387a7dd","1","1","1","0"
"_待确认\27_张宇36讲\03 - 概统\09 - 第9讲 参数估计与假设检验\2-FIB\L35-Q03.md","PS","9facd6b8d4da9e06c28d7085e556c52f15a2b625059451e539b185cf4297ef1e","1ff73496d646537efaf40b7504a64851f59249e0fbe20669c2232a170c11bb1b","0","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\09 - 第9讲 参数估计与假设检验\3-FRQ\L35-Q02.md","PS","bcb86cd2c9aa8d7394b2cc34d89a30e33bb9ff202c6bf2c96b71dd6a3661a49a","b07300fffda9332786e2929070bc0fa17046cee3a42d4f0ee96f9ef1d66d5456","1","1","0","1"
"_待确认\27_张宇36讲\03 - 概统\09 - 第9讲 参数估计与假设检验\3-FRQ\L35-Q05.md","PS","8683ac6de1e93b6edc6573bbc9b6467f0703ebf6ebd7601cb8f98d01e8e69fa7","2f7e3bb26c5b7f6315d3542461b457b8a8a71db3fdebd08d322aef2878f95248","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\09 - 第9讲 参数估计与假设检验\3-FRQ\L35-Q06.md","PS","9284a04dda3036a72ec0b4f72160634ec6ac336833ebeabd6a656ec503a465d2","71d70567967193f65cc2b01bcbdfcfa07e17b6cc3c5dce289aa648c022513bca","1","1","0","0"
"_待确认\27_张宇36讲\03 - 概统\09 - 第9讲 参数估计与假设检验\3-FRQ\L35-Q07.md","PS","843dd6823e580055e73b8057165276da3461f52d63ed5fecd77c8a96feca19ae","166b243f768137eab6f47d6bf7bab050095333bbaedd5f43d73903209d22d8ba","3","1","0","1"
"_待确认\27_张宇36讲\03 - 概统\09 - 第9讲 参数估计与假设检验\3-FRQ\L35-Q08.md","PS","a79b1de02143b8c8b1b6184f72b1d42537f72c6313b57d58f60e3f1bca138578","26b84e5e29e60e8f73a05323ef4e3618c5f9b85bb06caa1df7aa83953934f95c","1","1","0","0"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\1-MCQ\FH-A组1-Q001.md","PS","0c79374c6f650400e7ca60aa830f8db2e83c43de577e71d33eb9bbf1ba477cf6","db624e4521e144f68554c19c8b63b9b9126546196e72f28e78bea261300abcd9","3","1","0","1"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\1-MCQ\FH-A组1-Q002.md","PS","627d200605e8332ddf728c385578ba3fff50a97d7412860fea2a08a8284cdf04","f3cdfbef8f084b61ec2ecdaed9d4ed3512df830206c717adb0fa52a259a6940f","3","1","0","1"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\1-MCQ\FH-A组1-Q003.md","PS","201fb3bf5c5b49207f3581eb7ac2588eb331cd4ec029b242fe759a47d009fab6","595e5b091b1b1360929e7d327c5b06f8e4abfc8f26eb9308026c30f199fa4cf8","2","1","0","1"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\1-MCQ\FH-A组1-Q004.md","PS","69b9c77bf2da504ce73b8381fe32d7009118f687b7aef2c4c3092e56cb42c4c1","5103a7f7cd084672035bb7763b715807f196fbed6ba678da3ce4f6ba40e69182","2","1","0","1"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\1-MCQ\FH-A组1-Q008.md","PS","5a15fa858c91e51ff143d7c04d12c0dbc526e63e655aca932b5f51d2f37c9879","c1eb6f8dabaafcc756f8ed7eeb735c546cfe0f90baefdf7d850717ff35c9466f","1","1","1","0"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\1-MCQ\FH-A组1-Q009.md","PS","7c29844085c7a974f538014038f984f4ca35e74dfb1c990324956b668bc85897","b0f6053e1aaa21a2e77da79bfe4c318bab4442cb74d84e5136c3ac1871d86c2a","3","1","0","2"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\1-MCQ\FH-A组1-Q014.md","PS","41cdd1171ec67a34a8da905814cecdce5eaebac6f8ecd2df759d5aea0d742459","fb10a0ed08bfce60e71eec0b5d220f5426bcc35f0865d9450a1a7d9affa29f74","3","1","0","1"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\1-MCQ\FH-A组1-Q024.md","PS","0005259b34a1cccc045fff2f872b83c9f6506b8193a14031d120da1e1ac60717","9af3d1c543b68e686cc90d371a8ffce35c1cd7d9070b1d6c45897340cf993e4f","2","1","0","1"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\1-MCQ\FH-A组1-Q026.md","PS","d5cff5b9c0cc970667969539bd37f542bba106bf136d6d1e7c4854eee3d1e5a4","9672ff0c472e4f54163e030948a3832c5bbf1de6fe0a4a6a2ed26d94dc2068c6","1","1","0","0"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\1-MCQ\FH-A组1-Q028.md","PS","2c706a52a3b438fbb33aff3e9f39190c9f49fcdb485dba73d259e45bead02985","0e03b9ed53eb2df00c75289aed5f32e5bed39c27eed177ab04c74fe7a2feb647","2","1","0","1"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\1-MCQ\FH-A组1-Q029.md","PS","5620f89ab2fe3869bf05b5aca955e66ac7e1bf6c0bbcea6cdba777eadcd7ed3b","5880895d28faa3fe47581b31722ddee50d91f88c6f266b105d9cc8bd2bae54a0","1","1","0","0"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\1-MCQ\FH-A组1-Q030.md","PS","34bdff56aeb3a0b47a77cff5e1bb199899fca7a213b435b7baf2fa854d2fb28d","709bdd3aa449521ab3754e9aadb14ff152af318e5a7241c67c2b9832aafc3c3e","1","1","0","0"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\1-MCQ\FH-A组1-Q031.md","PS","ef897852c898a141ccc25cce175e704cda1e5a44eb006f2619e89acd6c19f92a","6f0f0eb0526de22947e078efdd5e871aae8a60fdcf08b9c74527a6d2eb9c4c02","2","1","0","1"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\1-MCQ\FH-A组1-Q033.md","PS","98f74b513bb31ec3da8fff9b3e56adc9090705f1ed6fbbf2363658b00128f3a7","941736aeae80ab37373c63e39f5c444b2980eeb9c2c2bc65069dcc6f0eb8a7ae","3","1","0","2"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\1-MCQ\FH-A组1-Q034.md","PS","d19352cfe808a230ec8db7fc876b0a9878fb3d5febe90cea363231a984e59f56","ef7b125d06d918d7572001fbf99975f80dfc6e2c6d517f73457010155e2727db","0","1","0","0"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\1-MCQ\FH-A组1-Q044.md","PS","50f4fe31d3fa4ae8dab69f8928086a39643a7c395e542dbd3a0f98185d17544a","8fd9d5ca806bab1e32314d2d885bafd5c4c80824293d0c9e3496205233dc22e8","2","1","0","0"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\1-MCQ\FH-A组1-Q045.md","PS","2eec5fa42ed4552ae4885ed7383f3cdc6af5ba42c07f427fdefe189c15ad71ae","005e1f082151a96d63f3d2ca6591cb865b43f720eea78e91fd0e31e956e9d8a9","3","1","0","1"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\1-MCQ\FH-A组1-Q050.md","PS","0c47fbd8de25d5e45c7b9f23549f9484eda54e3598157c42c48061bd88185384","eb2371d52f14cee77cae081562b04080a86e94af21c74f861f5d1deaa48d7c3a","3","1","0","1"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\2-FIB\FH-A组1-Q005.md","PS","3cb898f6a3bce4ce5bdd17d03ebd662e9139a38e8f17c6c04760cf3694cf4cb3","5831f25bf4cf77d5b07676a6f4c7f2d7e1438cf0d060b74fdab8b85a50fa6820","3","1","0","2"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\2-FIB\FH-A组1-Q006.md","PS","54674af28b4195a1db5f0fc05b76094f3050be711d5542df596264ad57d5bb6c","7895cc77f7910a631f13afcdac49eb3c3b99942e3c66371b5726c452cb63977b","1","1","1","0"
"_待确认\27_方浩概统500题\A组\01 - 随机事件与概率\2-FIB\FH-A组1-Q007.md","PS","f06387fd54b6b22eb8b02edeeed7f7a271d0320b3130bb3a0be89ad33fd976c6","58b72d5b4689442b61081da465f11489d3e0f56fb3338f72373f7a22b8df0e89","1","1","1","0"
