"RelativePath","OriginalSha256","PlannedSha256","AliasChanges","DeduplicatedTags","MovedToPoints"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\1-MCQ\Q004-900-XG-PS-C02-B.md","7825a973a2fe87d036752bc173e49f542ad237f70740bf642ea9d997a0bea783","918c664554b5e2e19d4129e491c6b1c186746569a9e898286217aab908824b21","1","0","0"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\1-MCQ\Q005-900-XG-PS-C02-A.md","fe853e3424bc177cd2902aac3288b6ff3cf31af879916c54b9ef597f6ae0c532","93a1d54c9a987f33ae1818a7baf72e56516d6e2b4de0af945325c7b4e2d68b75","1","0","0"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\1-MCQ\Q005-900-XG-PS-C02-B.md","457a12cbbf74064b03d4f154ec1579b6c7e43bc46a710f6462ff4618d151bbce","83fbe2009cc2b332fb8a7ffdca372978b617e3cf497bf7a19ccb4b43c49566bd","0","0","1"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\1-MCQ\Q006-900-XG-PS-C02-B.md","a7df1a389a3b50534052a111251a015e47ba8e058fc2078c4f4b1f6030b6cb82","6559f0d173f4cbf2639d06050b0f39a3e772d6e60400b0d9978190cf0916b12c","0","0","0"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\1-MCQ\Q007-900-XG-PS-C02-A.md","7b88810fadd7411ea18943b4af6ff67a71b283c3b3eaf90788cfe824e2d63068","56a1bb62deda9b7e6f039058e5014b2d43cc33a05d940bc20d73faa162257d72","0","0","1"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\1-MCQ\Q007-900-XG-PS-C02-B.md","20f002fe574b7dd5f890ceeb2d7c34fadff66a5e6fb2bd2e1ef09b7805ef5f35","9d7b05fc8a0c0ba33f4ae0cb607b3b48ff9458d2cb5a00c61ccfec14effc33d0","0","0","2"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\1-MCQ\Q009-900-XG-PS-C02-B.md","57cbb10bd90645c0d92d6f91590e8a537baa0d258023ffde02e807165dca4cf9","280657844d795d76489fccad8ba48a146c924f21df9ef6710368e2fb2f84de13","0","0","1"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\1-MCQ\Q011-900-XG-PS-C02-B.md","48e85131c3accb5a1ddfbd49e59602751586c770f617b5c316c136645e3e806d","a7237172c71fc71b84b34f86034b5419d73097fef37dce0be3c89e6def49ffed","2","0","2"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\2-FIB\Q002-900-XG-PS-C02-C.md","c6caa963a528e2b8829fa4831143d23ebb168f731c284152d2a160cc8476232d","dc4b9bcd28676dbedc753e30d1bd1dc15854a537808376a553ec7392f9d5fa58","1","1","0"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\2-FIB\Q008-900-XG-PS-C02-A.md","96e425adff3242324250de23c3fe51e8e3377e7a6054ee87684ddbbea2dc34e7","19ec8da673af85b43c9d9e8514828e368e2ab6bdc54ecce6b23aa384fb56fb5b","1","0","0"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\2-FIB\Q009-900-XG-PS-C02-A.md","f1564818c053ab8dcf2b0e54b5f4d64c99f5edd209dabc07d43f67a835cbe95f","9cdd6eba0ad561f52bc258671ee8ee3b91190e67bc335e7aab1be2c8b4e32ca4","1","0","0"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\2-FIB\Q010-900-XG-PS-C02-A.md","8c2594e7533426b09e99a9b294ee8d99469b83f3443f69de8f847d0b3781690e","c8ea27aa5c15ad2f68187972cafe5644c4383e254562c00d80b6c35de251a590","0","0","1"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\2-FIB\Q011-900-XG-PS-C02-A.md","1b100d7bf23d6ae728117f7cf4deccdf4593c7bb660373e83e8fc6e325fae6d7","0a9dee1769ca44ca47c4a1a88af54993e87637c5b90af8a2deb2f3fea7fbee9b","0","0","0"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\2-FIB\Q012-900-XG-PS-C02-B.md","1be50f2598d6fc44adb5aecb577c3bc0ba00ed9c28d71594b1f93d34923ae8db","d0d77b40eb2db3db0ce0bd2143a6ae787d253a3cb6bcb6b814e87f0920f8d91c","2","0","0"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\2-FIB\Q013-900-XG-PS-C02-B.md","9da7c55cb79150d62580daad1a763d157a776c7a6d202b7ec02fdc8890fd91c9","1ea543897dc96ee52f89a0ad3ae7d0c9ece5b7e6d16d7ef5484de0ba5a97407b","0","0","0"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\3-FRQ\Q010-900-XG-PS-C02-B.md","43f386917b21e4554663a7da009fa6907453d2de594d8eabf999444392b7b74f","27be84941880f584b707ba8bc56163b8f59a7ecf3dc228f3cc491e44518be072","1","0","0"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\3-FRQ\Q012-900-XG-PS-C02-A.md","acce4fc52a53bc4893c6557df1df2eb73ab84b6d280138735a02393fcc8a4cac","0319ad3197f48cc289aeb64d06b9a68ea8ecc79e03079119182b77e01e351c08","0","0","0"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\3-FRQ\Q013-900-XG-PS-C02-A.md","4e3096e2f3b4156a6d658033aeeb2bf53c130ac7880160600b4519d44a96e741","93b73032343b88c147d46ecbf80725802e61a287448720cfaa392dabe3758901","0","0","2"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\3-FRQ\Q014-900-XG-PS-C02-A.md","353e4fba94ef2f16c47786d801689f6e71e21250ee444a3ec10ce34b66795ecc","cced569df785c824ae493532bfb9f932fc67ea86ed469151d5303b8edfdfa112","0","0","0"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\3-FRQ\Q014-900-XG-PS-C02-B.md","30efe43d56c7a0efff949d03a2a109f9b7ce0301203cce2236fbf36607cc05d1","3b1dd63fcb415ecd095021fed04461a3cb55d502f612ff17151f8e3f898edfd0","1","0","0"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\3-FRQ\Q015-900-XG-PS-C02-A.md","5b985964a86cbed1c97a460c229f7a58d17071d7596e13c79ac41c284d9e8dfe","9121a57050450f716de1d66b121c805ad8bb3a6436bd6976cf404171fa670f9c","1","0","0"
"_待确认\27_900\03 - 概统\02 - 随机变量及其分布\3-FRQ\Q015-900-XG-PS-C02-B.md","42bc7889c666a6e0c80623e3843ec251f213e768a8a33c3250e0e491c790842d","12d44c4bbe3d9be688b5afcda1f518a30d17f3ea0a97d8268c37d37743f729b8","0","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\1-MCQ\Q001-900-XG-PS-C03-B.md","c957d6a42dc2237fd3da42345a7bb27ee45873c43ebd4a7190277d7e3efa7bcf","856bce46d5c6082e4ec0b26461c64233b37538a8e4c3c76a94f93bbddd5dddc4","0","0","1"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\1-MCQ\Q002-900-XG-PS-C03-A.md","2aad6fd13347bb57ece5ee4cd454193243fb50442aa59768a36c0f025dc768eb","f6797655740b851665f268f431da230cebe23485934a343e7de02af919db5124","0","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\1-MCQ\Q004-900-XG-PS-C03-A.md","97eaded64ce4965164546915070e354b54d97dcb8bc06ca9f0d0ea17bc1c173f","84c24cf17b18e514eae91b3a3496723edd2b6c0e2e0ae5599f2311d4992f1aca","1","0","1"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\1-MCQ\Q004-900-XG-PS-C03-B.md","3908605aa194b9b076819d9b01319bd63c44c0d588ec5b703367b31d220813a2","6af5676529f4bb86be274f5317620c4fffd234363bb0e86c4f95830704ef2f97","0","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\1-MCQ\Q005-900-XG-PS-C03-A.md","bfdd1a21d916e03b7b53f37c7a190f4c4977f05a7838a983702f49f235cd27e9","31f1c710dbbade604a181e0b3fc8df277654e439ffa8f1a7bcbe5735047590d2","0","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\1-MCQ\Q005-900-XG-PS-C03-B.md","1e7fea4c5c4c174838920816150611d2c7d6a467921f0a29346e5e55f8281c4e","3b8e3a47337f87bdc26ddb023ef95b7c68630856299933117a7cf078acf6630b","1","0","1"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\1-MCQ\Q006-900-XG-PS-C03-A.md","e46f50b877d78ae662dc4c8fb9c3dda4d7022df638bc847f01797250740f51fc","84c67f88342eb95a99dddf58e9cf39c975fb7b14648e420803536dbbebc459a5","0","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\2-FIB\Q006-900-XG-PS-C03-B.md","fdf9be4a33d4634e3e69015761c16ee9f11d5ac6c1a0bfe0dd57dedd192dd9c9","488f713133502cca2a40f018a4e29f67e322f4986e57998af087758d11c44a86","0","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\2-FIB\Q007-900-XG-PS-C03-B.md","63951313e87852f5da30cc02155ed934f18f6d0ca603e9a5c3014c7781bb62ce","b8102da9118ecb24c6fb8331c0445ff463683bc9ec5275b2dda84892d8d1ef15","0","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\2-FIB\Q008-900-XG-PS-C03-A.md","b5d04d6095df8aa0adb49a3a97c8f265edefed57c37cfacb11943d3261191157","baa5661618391e1fa27d143bf68bafe946f857cba6334278f365e4d43867fa61","0","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\2-FIB\Q008-900-XG-PS-C03-B.md","f49ed8831fe29dc30abe0584c3cbaa441875c931150a99e898dba2f167d94bfc","2312a0e9776c2b88e9756e30af89d591a4a8eb87813ed2dc9ad602597c240aa3","1","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\2-FIB\Q009-900-XG-PS-C03-A.md","a9ad609d78c81999bc63f785aea68394ae90a17b6e58aabee155ff09a543a40c","c03411965858e456eecdf6f754a7d4b82eec0fade39620d5d1972b1d639e2401","1","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\2-FIB\Q010-900-XG-PS-C03-A.md","2d78352d3491d69f9d1ae7268096b1b2c3723a5833e3f962bb0d26a222f51824","cf1900bfd4db25c899e1891833999587db05b650c8fc4d08e405a4d8c935563f","1","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\3-FRQ\Q003-900-XG-PS-C03-A.md","f7a4a820b892c72bd0ee8a3c9ba8bcf2f0665a7ea4c03e6428be87ab08f3a897","7859d68b05c3166903cd42616074e0a97c80da593b1b7351a0bc64becfe84dcb","0","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\3-FRQ\Q003-900-XG-PS-C03-B.md","421b5c39acb99d493e565680e7cdea040a81e2947f62d8f25260da9dd864eee4","81dbcc7d2ce4d46054cdf19ae488f8728ece619221d86bb40a08fe9175bbb2b5","0","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\3-FRQ\Q007-900-XG-PS-C03-A.md","973cdb3e8e92917469c2a648f2d7bdb2ab94e87ad2f0f88c44c9d4832d85fde1","f7c55068e5a0543387266df62e71f5954b3e26a4639710930c1fcbd57b871c92","1","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\3-FRQ\Q009-900-XG-PS-C03-B.md","a7ede8515915d496608da4330d0d0a380a3e0b6c2e0abc0823396adb8b0cc762","9c23ea9e90f0c99df2f9b6cef73ff4611b22a3c4f3478caa727c24555bb55764","1","0","1"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\3-FRQ\Q010-900-XG-PS-C03-B.md","d8c15210a9ebcaa1b4cdab7967b36d7162bd4b5a1a462624284212de1351729a","c14279ab81f3962acb360e20ad69de95b22d9badc5f658c9d9e3e232d8290bae","3","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\3-FRQ\Q011-900-XG-PS-C03-A.md","f8b371ffc03a6110e90aad96356ce89bc2b471f4a3e4d5fac00dd2bc6cb34608","1a284ac3381e88bd56363a8c5a3b879bfeeea0e7236a5b945851ead59249f4a9","0","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\3-FRQ\Q011-900-XG-PS-C03-B.md","0c768db5d64753fa819a18f5eaf83109ca5cd386020d7621ad1f7a2233ab0102","ed0f800af6a525906fefa2bb7fb4f5f30e29f3b9a4c6f2f06e2b4c6d8406a84d","1","0","1"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\3-FRQ\Q012-900-XG-PS-C03-A.md","aff04b7fe3e236b16fba95e8134f8a0d18308a602ae498e64ed56cc87886b6bf","1ff4fbaee2b70309d623c2f4214db407372cf6f7af31dbb2538b71af0e9be260","0","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\3-FRQ\Q012-900-XG-PS-C03-B.md","f9d6d8ba16e14f2738f7faf194f99827601060721564be756b39d21d55e846d7","67eba532401ff31155b448e9aaa343363eb9f78a4f56bcc054560a0cb6e77051","1","0","1"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\3-FRQ\Q013-900-XG-PS-C03-A.md","9e360a09e1c111961c362f5ca8eb4f0ab2c797a437a803ba4c31e03cacd5f4bc","1b664d3da51e4a3a5df2a651c8e9a8400ba131af48f20a79325b177b6f59351d","1","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\3-FRQ\Q013-900-XG-PS-C03-B.md","4e1e375fd57c08e499e1c4608f1330dbfe73bab45ecba9ce0924390ed6967e8e","0611cdebef557e26f03d0be939cfa7116f24a2f93e9862b6c3e5418d6338312b","2","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\3-FRQ\Q014-900-XG-PS-C03-A.md","17ecf6dc6afc1f578bbcbfe5f8bd56879b538106d80110c8ac451696cd621f05","ddff895fa8cb65013154c39156b1846487c0c54c79811ed0b0b953152e378e01","0","0","1"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\3-FRQ\Q014-900-XG-PS-C03-B.md","d91d3014ff2cd20d5e2910e0927cf3c9f5fdb35796c8b2a312516c52e8b62b03","b07ff79eb4d0d2fc538c5579a1baf1fd93afad771d56c0edd9731c85f1c41cf4","0","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\3-FRQ\Q015-900-XG-PS-C03-A.md","a890e1e2db5c862b03a91849e13420d427f842a4afbaeca28fb0b7c7d0f57534","873eab30f739291360cd01d9109579778803812bc2dd1736c495356a294aafad","3","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\3-FRQ\Q016-900-XG-PS-C03-A.md","153ba04299e88d6f3f98b85b45ab040044f38417b8f2ea2d230d364989f742e9","898bb78e29af04f3c1a70e9461bc56c5314c64b7b44ff26994c96d05a7078c81","0","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\3-FRQ\Q017-900-XG-PS-C03-A.md","8fd95d63e2fd2de2847144a91c4ebefb9f13d89f221427cc3e5478c22932002c","6dd1dc5211b77f2696ca41608a075d02072630053a9e4066769fa3ae89f3a55e","2","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\3-FRQ\Q018-900-XG-PS-C03-A.md","ab8e8eba4b479ff431986c02b622b0da90fa1a7b6dc7073b21fd71d042368f4c","a917dbcdc292a8f1894d7bada1c86d5b9698f18a69211822ec37c5c4d6630772","2","0","0"
"_待确认\27_900\03 - 概统\03 - 多维随机变量及其分布\3-FRQ\Q019-900-XG-PS-C03-A.md","843cd15e40b989d0b4593cb49d5499c27a053a3c5ae948f4fe50e87af817b5b5","366a44f3cf1ef7c9c50bbb6545e9604a1dcf65178b10e41f003ce70bf6cb8b8b","2","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\1-MCQ\Q001-900-XG-PS-C04-A.md","4561d6e6fc1198a7f4c5c327accd682c5a44774f436fef1334d36f061d058a5c","1872441971c9ea10e539b79c5b7e1e436a523b20d733a7504f52d047fdaa1252","1","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\1-MCQ\Q001-900-XG-PS-C04-B.md","622759acda17e83cb3958f6e7438170c59e2b3bf8afa81e32c2d8eb1451fcf0a","a2201b5c02eddad26e87fb5063406c152e834aaf7f15f10062f237ee1651ff17","1","1","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\1-MCQ\Q001-900-XG-PS-C04-C.md","4e464f86cf8e088e4b7a83a3ce39ac93c5da4d1c5a5985fa94b5fc5a4e5f6769","87f9d9683c0b28145763add5573425d54376b2a54d25f268da4b558dddd541f9","2","0","1"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\1-MCQ\Q002-900-XG-PS-C04-A.md","d277df475641d26348d90110e7f2b192767680e50da051c542ac4a8fb73f871d","eac0a269ab4dd366e7d8c8d9f54aad5ed00f8ccb6ce82d939596bde33931a849","1","1","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\1-MCQ\Q002-900-XG-PS-C04-B.md","6cb04d7ff735a2909190b6efaed7183b669786ca52cd9652989c7969f4297ec2","0af7186af94da6f7fa7f359424eb25644c5dade830834f7a1e51dbd548f06543","0","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\1-MCQ\Q003-900-XG-PS-C04-A.md","6d76287d38cc6ed168af7fd36d0e5e8bf4178c27f0993e200b0a505e8b131313","c6f0c593dc1d5becdacf8bbd14ff6100711b1ae6f3336dd22357c51d54910bdb","1","1","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\1-MCQ\Q003-900-XG-PS-C04-B.md","4c0ad17edd331430d0877cf109a19b6e6c836b45fcdc8f5c4cd426ed66d2e1cc","2bf39d9b96e71d1a608c39e4111e56bd68a2a25357598095719ce916d6750780","0","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\1-MCQ\Q004-900-XG-PS-C04-A.md","58aa0ed3f6246318b447d5c0b873d67b518d8ca6b602287d585fb295036459b7","c5ec5a68ae5d4b25647fec9952e7b027c19d778e83f303b68d27dfc4cdbdda1f","0","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\1-MCQ\Q004-900-XG-PS-C04-B.md","bca2849ba04c97efdf7f3f24d86e8ba4497ada023fa0e2baaeeb3ab8699f44c1","dc4169909d447e25f31075a44f125e0643eae7efa9ca43b4be7c7be34268ec1a","0","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\1-MCQ\Q005-900-XG-PS-C04-A.md","91b2bcb61e9b87c50a3fa9cc2ebc85a1e42a36cf4aecf412c705375fa3d439a5","580e55f0e15bebdb2ac4ce656d494b39e5dd4931474aad53b6c9c7a06067097e","0","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\1-MCQ\Q007-900-XG-PS-C04-A.md","ca4b5a890763f174eab7562c57f835966df2b642252ca196b1a6288bc72f44dd","c24770639e75cb5770ee12e2c1322db45c6d35958af302fb1c1e29354981582c","0","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\2-FIB\Q005-900-XG-PS-C04-B.md","dacc7355ace14f1d9218001ae9634382984f79d42ef9b7b2705cf749651e56ea","43820347d115764956b2afe3edc396a43e63bc9f2b417325e87f62ce6f8e0fdd","0","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\2-FIB\Q006-900-XG-PS-C04-B.md","6755898e0d9e8d3356f5b6aa074ac02099acf6bb0afe9f8a368d7e171e407807","8263033e28ec6e4036c206624ead697d706ad13f0711c68361fa99caef895032","1","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\2-FIB\Q007-900-XG-PS-C04-B.md","84c75c4b915e8660ec17ca9320ee90c693b14641ee852c9a018e8b9740a5df10","9508da6620c41c8fcb6dfd9ba138084e782a9c6805d69b027315fbb2155f2e16","0","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\2-FIB\Q008-900-XG-PS-C04-A.md","ede459dfe9ff5d6c375f29b4bd161ae7a16a9bb43a9bcbfd1a7632a7a26272dd","02d923fe49355fee66f614fb3322e91618c7dbeffadfc75b4600f4e3a6853860","1","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\2-FIB\Q008-900-XG-PS-C04-B.md","baa7bbeacf215f5546c9739a4ad2060a77855ca54b85b8ea3fa5472c124254cf","0b738c9425b885b352f087a8125e25b1319a7e49eb1d676e3ad4ae217f4469c4","1","1","1"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\2-FIB\Q009-900-XG-PS-C04-A.md","8913fe20ef62b7969730c8d0b6eb1fd437039014132529db6a5d8bb231efa7dc","46ccc68667cb9ec2f28f3a8907df676daf830763a263618a583d8a0153861940","1","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\2-FIB\Q009-900-XG-PS-C04-B.md","8d786cb79707a903c5af70268be5e341250afbb30d5e5b8aac73b32b265632d5","a9b3981c6443b9ad89961cfade839dc5eca8a67329f1a29bf1d8a11d6e295cfa","1","0","1"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\2-FIB\Q010-900-XG-PS-C04-A.md","0513310f53142502e0d2875f94e4f9f59726cb99568ea26bfc513cbdc18399d4","ad6a1c83cd59e61dccf9c781621f012cdb999218436bc2bf2906a352ab88f54d","0","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\2-FIB\Q010-900-XG-PS-C04-B.md","e15d4bc6097b058a5a014b8338b9b7dc9015c335942a1ae54b6b8c14fbf05c31","c9e183f519625542d773e1bb3b181cbabb6964f001ae3252d1a72f8c5e9217d8","0","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\2-FIB\Q011-900-XG-PS-C04-A.md","c2f2ece0c977c32dd58f7fd987c77f9efa77389d5feb5fe82cfc69e347abcbe9","8b76de5747c650514a1b5068688b1631568ae349386db3acf822be8f03e06d10","0","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\2-FIB\Q011-900-XG-PS-C04-B.md","124965cee5f67a768b245475539e3ff0c27937db7208d443702de9e5280698eb","4e77674ea1907ae64b09d063aa15f7eff3d47bed889b287ff5bcd4e395cb3ab4","0","0","1"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\2-FIB\Q012-900-XG-PS-C04-A.md","6e6e7bbba1d47e61b2e013ffe8ce9a3ce310f93a248f3bcf9ef84e3d6d2bf168","054175f215c917d98f83ca82d5c1773c6a61aa854fd37adbb5af2a21f2eb6f2a","0","0","1"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\2-FIB\Q012-900-XG-PS-C04-B.md","e607111312350dd3d38a175977265b2aa88490c4da84f7ef24f247467911376a","086d3da3a76422003c8de55ef9f658b6bbe92d54e8057a9500a431eecfccc769","0","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\2-FIB\Q013-900-XG-PS-C04-A.md","03d26c33cb637bc940fefa24080bbb5051f07eea10e644b65cdf7bcf594216a1","3e2b10af7206cdb43651b186304368a60accc419dc493f26847e2e71e36eb43c","1","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\2-FIB\Q014-900-XG-PS-C04-A.md","1efeaa31081c17f30e57a7192c1fbda8a645ff7419b3e0f727a00c61d62ce7d7","f186083c0c089b4887f18d7cf8aabe47af2dbbc2b870e451e097e47d6dbbff7b","0","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\3-FRQ\Q002-900-XG-PS-C04-C.md","dd5d8c45c739078f4293433c276640d0b37a08697d18f4e48cb9bfc9647159b4","34351fef28477ecc4c7ddadb964347fe006cbe10ba434a273f5df7974daa5662","1","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\3-FRQ\Q006-900-XG-PS-C04-A.md","52b604cfd51d7b4aba8547e611b5b79b7fe687643e9dc172e156381c2b93c2ce","ce69fc07bf3ce785bdb7e960bc80df1f5b771e778b04c7a3c02d247b58707bd3","0","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\3-FRQ\Q013-900-XG-PS-C04-B.md","df609100d737238032fb1579e388f57f4bf3aa3bd629ce8b6875e7a08a3bb1ee","b1484b84b929f1309b7ce4e3c09e755ba0d669a08be6c2058db64a8d612ccca0","1","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\3-FRQ\Q014-900-XG-PS-C04-B.md","e54f3649ea2978eb19b9248862d0f38955c5f51693683d43fa61ff5a2d4e87fb","0f739ac362f16e7e3558bb82debbd83285673b6e44e1dec29010a2939c0616cf","1","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\3-FRQ\Q015-900-XG-PS-C04-A.md","0f52a456ef54ff0945d253868ef497358d0dfc1c40d1753f9266f485faa9554a","3e47ba71c2ebd71c61d431d379b0c715b26d04d1478ff8481f818881f3abf91b","1","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\3-FRQ\Q015-900-XG-PS-C04-B.md","8c553fb9b53143c6482b8981eaf3d8b4dc528e883dfdcd36f0f6a58d3824c70c","f4507db5f9e480586fb0aa976547b265694361f0473350f6ba135840e297bc16","0","0","1"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\3-FRQ\Q016-900-XG-PS-C04-A.md","91b8f4198d4eac2954dc8cc6c70e6380fdcc0524dba7aca5e02dae6b4b9192b2","006ba1c311199da020a2dabf1e62b922c840e122cb5d17ea95c8a24b06634471","0","0","1"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\3-FRQ\Q016-900-XG-PS-C04-B.md","9a39b44ccf19da84afcc5d4a5b7da83a9630b478798115cfd3c633242b671520","2c88785e059e43585c29f477b4928a98d7ffb05b94b0f3449336f72c73ba158d","0","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\3-FRQ\Q017-900-XG-PS-C04-A.md","4cb41bd25ed5d047c046ef5f678494a0fabf649360f67900d259d436ffd1bb94","4dcb6784a264642c3e7183ceb835445440d14e9db77b16ea2a2f183df058792c","0","0","0"
"_待确认\27_900\03 - 概统\04 - 随机变量的数字特征\3-FRQ\Q018-900-XG-PS-C04-A.md","183aa2a47c728d240712e9b88a6016a8b41ad254cd86b6da7750cf08e8b64f85","2e5d18ab5bb645217d61cb0e98fc5667c17cbe20726527166fc316a829c63c3b","1","0","2"
"_待确认\27_900\03 - 概统\05 - 大数定律与中心极限定理\1-MCQ\Q001-900-XG-PS-C05-A.md","87de5a936a1c09c07a3d4a572cf31d4bc007743a002b1e09b0d3668ea8fe4716","6b370cba2a6c73b1086c0326fa741ca8956d2879a1747471bcadba041fe6b0c8","1","0","0"
"_待确认\27_900\03 - 概统\05 - 大数定律与中心极限定理\1-MCQ\Q002-900-XG-PS-C05-A.md","4f62630bddc5349842662087d4e6ecbc7cba4cc537fd1146dd53dc5a25c97c11","0473af522c269e019b7f96e32b8bab7b61906c20db49aca080e415226b248cf9","1","0","0"
"_待确认\27_900\03 - 概统\05 - 大数定律与中心极限定理\1-MCQ\Q002-900-XG-PS-C05-B.md","3b190a8970e44f672029b4100cd46118857ed7dcc553924b95d2ce78034c7855","e0e51a278556b3b652b732cc45aa074aaaaf19d244f0a1da821c6a9132e4390c","0","0","0"
"_待确认\27_900\03 - 概统\05 - 大数定律与中心极限定理\1-MCQ\Q003-900-XG-PS-C05-A.md","2d0a0e54984685b7b572789513db1d3c58cdf4394f6c2cd95f0f26e1cfe80cf2","b140f33ad6d40b07944e70fdb376d5cc22cb07dfcae763fb4a2a813cd9508933","1","0","0"
